key,0,1,2,3,4,5,6,7
20.10,"Holy Rainbow Hat of Aiming","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
20.11,"Holy Rainbow Sarouel of Casting","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
20.12,"Holy Rainbow Shirt of Striking","Lv. 50-60",52,53,0,3,"CollectablesShopRefine#68","Yellow Crafters' Scrip"
20.13,"Holy Rainbow Shirt of Scouting","Lv. 50-60",52,53,0,3,"CollectablesShopRefine#68","Yellow Crafters' Scrip"
20.14,"Holy Rainbow Gloves","Lv. 50-60",52,53,0,3,"CollectablesShopRefine#68","Yellow Crafters' Scrip"
20.15,"Holy Rainbow Hat","Lv. 50-60",52,53,0,3,"CollectablesShopRefine#68","Yellow Crafters' Scrip"
20.16,"Ramie Halfgloves of Casting","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
20.17,"Ramie Ribbon of Slaying","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
20.18,"Holy Rainbow Coatee","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
20.19,"Holy Rainbow Shoes","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
20.20,"Ramie Trousers of Aiming","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
20.21,"Ramie Robe of Healing","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
20.22,"Ramie Tonban of Casting","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
20.23,"Ramie Turban of Crafting","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
20.24,"Ramie Cloth","Lv. 50-60",56,55,0,3,"CollectablesShopRefine#70","Yellow Crafters' Scrip"
20.25,"Hallowed Ramie Sash of Aiming","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
20.26,"Hallowed Ramie Sash of Casting","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
20.27,"Ramie Doublet of Crafting","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
20.28,"Ramie Trousers of Gathering","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
20.29,"Hallowed Ramie Doublet of Aiming","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
20.30,"Hallowed Ramie Doublet of Healing","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
20.31,"Hallowed Ramie Gaskins of Healing","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
20.32,"Hallowed Ramie Gaskins of Casting","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
20.33,"Chimerical Felt Cap of Striking","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
20.34,"Chimerical Felt Cap of Aiming","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
20.35,"Chimerical Felt Cap of Scouting","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
20.36,"Chimerical Felt Klobuk of Healing","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
20.37,"Chimerical Felt Gloves of Healing","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
20.38,"Chimerical Felt Corset of Healing","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
20.39,"Chimerical Felt Corset of Casting","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
20.40,"Chimerical Felt Cyclas of Striking","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
20.41,"Chimerical Felt Hose of Aiming","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
20.42,"Chimerical Felt Cyclas of Scouting","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
20.43,"Chimerical Felt Alb of Healing","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
20.44,"Chimerical Felt Chausses of Healing","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
20.45,"Chimerical Felt Robe of Casting","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
20.46,"Chimerical Felt Sash of Aiming","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
20.47,"Chimerical Felt Sash of Casting","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
20.48,"Chimerical Felt","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#82","Yellow Crafters' Scrip"
20.49,"Chimerical Felt Breeches of Fending","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
20.50,"Chimerical Felt Tabard of Striking","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
20.51,"Chimerical Felt Coif of Aiming","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
20.52,"Chimerical Felt Tabard of Scouting","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
20.53,"Chimerical Felt Breeches of Healing","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
20.54,"Chimerical Felt Hat of Casting","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
20.55,"Chimerical Felt Doublet of Crafting","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
20.56,"Chimerical Felt Trousers","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
20.57,"Bloodhempen Brais of Striking","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#76","Yellow Crafters' Scrip"
20.58,"Bloodhempen Vest of Scouting","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
20.59,"Bloodhempen Brais of Scouting","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#76","Yellow Crafters' Scrip"
20.60,"Bloodhempen Culottes of Healing","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#76","Yellow Crafters' Scrip"
20.61,"Bloodhempen Chestwrap of Casting","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
20.62,"Bloodhempen Skirt","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
20.63,"Ruby Cotton Bandana of Striking","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
20.64,"Ruby Cotton Gambison","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
20.65,"Ruby Cotton Gilet of Scouting","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
20.66,"Ruby Cotton Smalls","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
20.67,"Ruby Cotton Longkilt","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
20.68,"Ruby Cotton Sash of Casting","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
20.69,"Ruby Cotton Coatee","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
20.70,"Ruby Cotton Bottoms","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
20.71,"Kudzu Longkilt of Fending","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
20.72,"Kudzu Tunic of Aiming","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
20.73,"Kudzu Trousers of Scouting","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
20.74,"Kudzu Hat of Healing","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
20.75,"Kudzu Robe of Healing","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
20.76,"Kudzu Longkilt of Casting","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
20.77,"Kudzu Corset of Casting","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
20.78,"Kudzu Cap of Crafting","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
20.79,"Serge Hat of Aiming","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
20.80,"Serge Hose of Aiming","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
20.81,"Serge Hose of Healing","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
20.82,"Serge Hat of Casting","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
20.83,"Serge Gambison of Casting","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
20.84,"Serge Sarouel of Crafting","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
20.85,"Serge Sarouel of Gathering","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
20.86,"Twinsilk Slops of Aiming","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
20.87,"Twinsilk Hood of Healing","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
20.88,"Twinsilk Slops of Healing","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
20.89,"Twinsilk Hood of Casting","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
20.90,"Twinsilk Slops of Casting","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
20.91,"Twinsilk Sash of Casting","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
20.92,"Twinsilk Corset of Healing","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
20.93,"Serge Knit Cap","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
20.94,"Twinsilk Suspenders","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
20.95,"Cropped Twinsilk Slops","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
20.96,"Serge Hood","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
20.97,"Serge Poncho","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
20.98,"Serge Work Gloves","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
20.99,"Twinsilk Slops of Gathering","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
20.100,"Brightlinen Tabard of Maiming","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
20.101,"Brightlinen Hood of Striking","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
20.102,"Brightlinen Hood of Aiming","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
20.103,"Brightlinen Hose of Scouting","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
20.104,"Brightlinen Cyclas of Healing","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
20.105,"Brightlinen Cap of Casting","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
20.106,"Brightlinen Doublet Vest of Crafting","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
20.107,"Brightlinen Coat of Gathering","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
20.108,"Iridescent Hood of Maiming","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
20.109,"Iridescent Bottoms of Striking","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
20.110,"Iridescent Bottoms of Aiming","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
20.111,"Iridescent Hat of Scouting","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
20.112,"Iridescent Top of Healing","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
20.113,"Iridescent Bottoms of Healing","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
20.114,"Iridescent Top of Casting","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
20.115,"Iridescent Bottoms of Casting","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
20.116,"Pixie Cotton Acton of Striking","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
20.117,"Pixie Cotton Culottes of Striking","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
20.118,"Pixie Cotton Brais of Aiming","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
20.119,"Pixie Cotton Brais of Scouting","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
20.120,"Pixie Cotton Hood of Healing","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
20.121,"Pixie Cotton Hat of Crafting","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
20.122,"Pixie Cotton Breeches of Crafting","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
20.123,"Pixie Cotton Sash","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
20.124,"Ovim Wool Bottoms of Fending","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
20.125,"Ovim Wool Coat of Striking","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
20.126,"Ovim Wool Ushanka of Aiming","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
20.127,"Ovim Wool Jacket of Scouting","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
20.128,"Ovim Wool Skirt of Healing","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
20.129,"Ovim Wool Tunic of Casting","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
20.130,"Ovim Wool Gaskins of Crafting","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
20.131,"Ovim Wool Gaskins of Gathering","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
20.132,"Dwarven Cotton Gaskins of Maiming","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
20.133,"Dwarven Cotton Gaskins of Striking","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
20.134,"Dwarven Cotton Turban of Aiming","Lv. 71-80",80,79,0,3,"CollectablesShopRefine#100","White Crafters' Scrip"
20.135,"Dwarven Cotton Gaskins of Aiming","Lv. 71-80",80,79,0,3,"CollectablesShopRefine#100","White Crafters' Scrip"
20.136,"Dwarven Cotton Gaskins of Scouting","Lv. 71-80",80,79,0,3,"CollectablesShopRefine#100","White Crafters' Scrip"
20.137,"Dwarven Cotton Gaskins of Healing","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
20.138,"Dwarven Cotton Petasos of Casting","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
20.139,"Dwarven Cotton Gaskins of Casting","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
20.140,"Dwarven Cotton Beret","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
20.141,"Dwarven Cotton Jacket","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
20.142,"Dwarven Cotton Trousers","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
20.143,"Dwarven Cotton Bandana","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
20.144,"Dwarven Cotton Breeches","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
21.0,"Archaeoskin Grimoire","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
21.1,"Archaeoskin Codex","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
21.2,"Holy Cedar Wand","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
21.3,"Wyvernskin Grimoire","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
21.4,"Wyvernskin Codex","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
21.5,"Dhalmelskin Grimoire","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
21.6,"Dhalmelskin Codex","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
21.7,"Enchanted Hardsilver Ink","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#72","Yellow Crafters' Scrip"
21.8,"Hallowed Chestnut Wand","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
21.9,"Dragonskin Grimoire","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
21.10,"Dragonskin Codex","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
21.11,"Book of Aurum Regis","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
21.12,"Noble's Picatrix","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
21.13,"Draconian Potion of Strength","Lv. 50-60",59,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
21.14,"Draconian Potion of Dexterity","Lv. 50-60",59,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
21.15,"Draconian Potion of Vitality","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
21.16,"Draconian Potion of Intelligence","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
21.17,"Draconian Potion of Mind","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
21.18,"Enchanted Aurum Regis Ink","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#82","Yellow Crafters' Scrip"
21.19,"Noble Gold","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
21.20,"Noble's Codex","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
21.21,"Koppranickel Index","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
21.22,"Koppranickel Codex","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
21.23,"Gyuki Leather Grimoire","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
21.24,"Gyuki Leather Codex","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
21.25,"Potent Spiritbond Potion","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
21.26,"Tigerskin Grimoire","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
21.27,"Tigerskin Codex","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
21.28,"Competent Craftsman's Tea","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
21.29,"Commanding Craftsman's Tea","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
21.30,"Marid Leather Grimoire","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
21.31,"Marid Leather Codex","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
21.32,"Gazelleskin Grimoire","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
21.33,"Gazelleskin Codex","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
21.34,"Infusion of Vitality","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
21.35,"Infusion of Mind","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
21.36,"Infusion of Strength","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
21.37,"Infusion of Dexterity","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
21.38,"Infusion of Intelligence","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
21.39,"Growth Formula Iota","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
21.40,"Crimson Firesand","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
21.41,"Grade 1 Strength Alkahest","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
21.42,"Grade 1 Vitality Alkahest","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
21.43,"Grade 1 Intelligence Alkahest","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
21.44,"Grade 1 Mind Alkahest","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
21.45,"Gliderskin Codex","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
21.46,"Enchanted Manasilver Ink","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
21.47,"Bluespirit Grimoire","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
21.48,"Refined Natron","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
21.49,"Cunning Craftsman's Syrup","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
21.50,"Zonureskin Codex","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
21.51,"Enchanted Dimythrite Ink","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
21.52,"Dwarven Mythril Grimoire","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
21.53,"Tincture of Strength","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
21.54,"Tincture of Dexterity","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
21.55,"Tincture of Intelligence","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
22.0,"Fig Bavarois","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
22.1,"Baked Onion Soup","Lv. 50-60",50,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
22.2,"Stuffed Cabbage Rolls","Lv. 50-60",50,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
22.3,"Ishgardian Tea","Lv. 50-60",52,53,0,3,"CollectablesShopRefine#68","Yellow Crafters' Scrip"
22.4,"Ishgardian Muffin","Lv. 50-60",52,53,0,3,"CollectablesShopRefine#68","Yellow Crafters' Scrip"
22.5,"Sauteed Porcini","Lv. 50-60",52,53,0,3,"CollectablesShopRefine#68","Yellow Crafters' Scrip"
22.6,"Sohm Al Tart","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
22.7,"Kaiser Roll","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
22.8,"Grilled Sweetfish","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
22.9,"Beet Soup","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
22.10,"Dhalmel Gratin","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
22.11,"Sesame Cookie","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
22.12,"Royal Eggs","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
22.13,"Emerald Soup","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
22.14,"Dhalmel Fricassee","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
22.15,"Frozen Spirits","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
22.16,"Baked Pipira Pira","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
22.17,"Cockatrice Meatballs","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
22.18,"Marron Glace","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
22.19,"Liver-cheese Sandwich","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
22.20,"Birch Syrup","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
22.21,"Morel Salad","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
22.22,"Deep-fried Okeanis","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
22.23,"Clam Chowder","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
22.24,"Stuffed Chysahl","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
